actual working instrument
self defense tool
non firearm accessory
heavy duty feature
hard to capture shot
dangerous item
dangerous weapon
dangerous object
nonoperating item
historically significant short
casual l a icon
custom word
nondescript term
seemingly common word
equivalent term
non specific term
age restricted product
common word
common term
secondary by product
industry standard mean
favourable term
typical it
vle
misleading term
standard hand tool
powerful tool
powerful easy to use tool
simple hand tool
excellent tool
effective tool
domesticated pet
small animal
personal convenience item
small personal item
fully customizable item
inexpensive item
easy item
unusually expensive item
lower priced item
single use disposable item
non techie item
optional item
expensive personal item
expensive item
optional extra
rabbit
white dog
fur-bearing animal
complementary instrument
musical toy
resonating instrument
traditional instrument
standoff precision guided weapon
small caliber vessel
piano
modern high fidelity instrument
respected organ
fire pit tool
hunting tool
large metal item
simple weapon
protective item
helmet
beautiful head piece accessory
water impermeable glove
wearable component
skin impermeable glove
type of waddle dee
hap
swing component
corral small tool
bow stand
load hollow item
cymbal
push tool
loose metal object
tiedown type device
leverage tool
lift tool
crop plant
legume plant
leafy crop
broadleaf crop
fruiting plant
leafy plant
woody crop
fragrant plant
nurse crop
fruit bearing plant
plant
flower crop
monoecious plant
common plant
late blooming variety
teen specific hook
lever
tie rod end remover tool
connected tool
extender
wasp
social wasp
solitary wasp
parasitoid wasp
aphid
colonial insect
bee
two winged insect
small insect eating bird
hard bodied animal
bilaterian animal
runin head
wild
athletic
watering device
pump part
pipe
hose fitting product
type of pipe
hose
rigid pipe
sometimes pump
piping component
pipe fitting product
nozzle
plumbing product
flotation device
hose connection
inflatable flotation device
tubing
hot dish
hot item
hot food
daily hot dish
barbecue favorite
hot campfire snack
grilled favorite
cold food item
dog healthy snack
deli favorite
italian favorite
local favorite
breakfast favorite
longtime favorite dish
chef michael s quick favorite
fat buttery word
great snack
jungle animal
wild lion
asian tiger
nocturnal primate
wild carnivore
non mammals
closed container
non metallic container
empty container
clothing material
clothing
clothes
light clothing
women s clothing
loose clothing
underwear
comfortable clothing
clothing basic
casual clothing
casual clothes
casual item
comfortable clothes
essential clothing
gm vehicle
toyota model
chevrolet model
mitsubishi model
popular light truck
european vehicle
subaru model
nissan model
european car
ford s niche model
minivan model
modern car
modern van
awd vehicle
zafira tourer model
cooking vessel
attractive pot
large pot
standard kitchen appliance
secondary key
key variable
key word
function key
keyword
key enabler
key point
key brand
key indicator
key tool
key identifier
key element
key item
regular keyboard key
medium key
short term key tool
key styling cue
non standard key
key function
key rcs
natural input tool
optional input device
easy-to-use tool
physically large touch based device
touch surface input device
small handheld accessory
non computer device
mobile and portable device
easy to use control feature
floating object
large prop
children s toy
big prop
educational toy
fun prop
acrobatic
small prop
small toy
classic toy
traditional toy
commercially available tool
common tool
unnecessary tool
food utensil
household utensil
small metal object
metal utensil
utensil
small item
eating utensil
loading aid
spork like utensil
minced meat
meat
ruminant meat
lean meat
high fat meat
osgrow meat
rich meat
white meat
ruminant animal
landlord s fixture
recessed wall fixture
increasingly valuable yet portable item
citrus color
citrus product
acidic citrus
fresh cut citrus
seedless citrus fruit
citrus food
citrus
sweet stuff
juicy citrus fruit
pajama set
bed frame
caseinate
bed set accessory
white vegetable
fresh green vegetable
non-starchy vegetable
shredded vegetable
level variable
level surface
bottom
level datum
level model
steady and level location
sloping surface
level factor
vertical surface
level form
trophic level
horizontal surface
vertical plane
block level element
elevated place
elevation
sedan
saloon car
private vehicle
budget car
passenger vehicle
chauffeured sedan
traditional sedan
luxury vehicle
luxury european car
luxury car
full size luxury suv
high end car
high end vehicle
domestic and foreign vehicle
compact car
animal
semiprecious stone
porous stone
stone product
natural stone product
calcite based stone
soft porous stone
decorative stone
stone material
granite product
valuable stone
bold lustrous stone
porcelain item
high quality ceramic type
soft stone
ceramic
hard stone
stone surface
stone
porous stones
nonwoven mat
flat rubber mat
hard or uneven surface
non flexible surface
soft surface
loose surface
bare surface
full value award
engraved gift
merit badge
token gift
prize
coveted award
award
medal
badge
design award
heavy medal
gold artifact
traditional gift
rare item
basic menu property
kid menu
pop up menu style
page specific menu item
menu driven service
right click menu
menu option
core menu item
menu specialty
information view page
menu item
external web page
pre programmed auto cook menu
numbered menu item
restaurant information
menu function
user requested feature
full featured option
external page
direct imaging instrument
optical instrument
laparoscopic instrument
optical reader
optical device
electro-optical device
modern scanned probe microscope
optical aid
electro optical device
electrophotographic device
optical tachometer
high resolution microscopic device
non contact imaging device
high definition device
lab tool
powerful microscope
effective imaging device
transparency instrument
advanced imaging tool
low vision device
microwave component
microwave system
microwave device
microwave tube
microwave
high wattage electrical home appliance
high output device
portable energy source
higher power device
low power device
medium device
high power consumption device
domestic electrical appliance
electric household appliance
high power appliance
smart thermostat
reflective object
glass item
transparent object
glass option
reflective horizontal surface
clean feature
carefully clean component
visible, reflective, colored object
personal bathroom item
clean surface
hand crafted feature
soft and wrinkle resistant item
small glass piece
cold war era weapon
missile impact dense object
power driven mechanical mixer
bath shower mixer
elite mixer
digital synthesis tool
electronic producer
output device
professional big mixer feature
audio production tool
high level synthesis tool
mixers
small game animal
iconic animal
arctic wildlife
large wildlife
small wildlife
model insect
episome
beneficial garden insect
nocturnal insect
indoor pet
ordinary household pet
mouse alternative
loose lightweight object
edible free living food organism
scrumptious puds
common edible specie
flagellate
edible perennial
thickened root
microscopic plant
solid or dry specimen
non edible product
small or slim object
dicot host
comforting botanical
infested item
alginate
head part
rear part
applicator tip
external part
protruding device
gripping member
small part
progeroid feature
solid like feature
heat sensitive part
subcarrier
conventional part
flat solid white material
soft foldable material
smooth surface
non washable item
white surface
wedding accessory
replica jewelry
personal item
personalized item
decorative accessory
gold chain style
wonderful item
rare piece
children s item
great accessory
rose
botanical fruit
exotic fruit
airy flower
tropical flower
sweet flower
composite flower
oilseed
sleepwear
quilted item
soft bedding material
comfort item
sleep accessory
sleep clothing
comforter
citrus plant
citrus tree
italian red
olive green shade
citrus fruit
orange accent
orange veggie
orange food
salad green
cute color
gabbeh usually bright color
arctic animal
arctic mammal
iconic arctic animal
arctic marine mammal
large owl
nocturnal animal
nocturnal bird
browsing animal
paint safe wash tool
cool tool
commonly available tool
bi tool
handy tool
quality tool
currently assistant tool
personal comfort item
intimate apparel
suitable clothing
soft fluffy bedding
cooking device
cooking tool
pan
specialty pan
cooking utensil
flat pan
camp cooking tool
pre cook item
kitchen utensil
basic kitchen utensil
vintage kitchen item
cookware product
panther leader
dopants
outdoor clothing
bulky clothing
winter clothing
heavy winter coat
large outfit
dry garment
long coat
sst compliant device
convenient and time saving feature
non operating item
low cost measure
compliant device
configurable option
smart feature
pictbridge compliant device
optional level sensor
reliable item
standard pms feature
root vegetable
leafy vegetable crop
cruciferous vegetable
upland crop
summer vegetable
spring vegetable
winter vegetable
darkgreen vegetable
exotic bird
parrot
large parrot
ground bird
round fruit
assistive tool
small or thin object
paper good
lightweight tool
european giant
beloved house pet
rare mammal
pet bird
experienced unusual heartbeat
proppant
adult you trust
homophone
resilient mean
non citizen
law abiding citizen
natural or legal person
ordinary person
non jewish israeli
outgoing
real person
single
dependent
undergoing test
non han chinese person
loudest instrument
pre fried item
small meaty food
savory food
savory item
crunchy food
chewy food
uncooked product
large food item
hard crunchy food
well sheltered area
small close in offshore island
rough part
overlooking landmark
slender structure
upright surface
mummified animal
static or non configurable pin
pin
permanent tab
quarter turn fastener
hardware button
pin system
small piece
non abrasive pointer
press fit part
raw fruit
pulpy fruit
sweet juicy fruit
candied fruit product
fresh tropical fruit
hand tools
hand tool
cutter
cutting equipment
machine tool
common hand tool
industrial tool
diploid plum
fruit plant
high fiber fruit
pony breed
trick pony
horse
best quality puppy
popular breed
hardy horse
short coated dog
adorable baby animal
damsel
seaside animal
seashore critter
pet reptile
fish-eating bird
small cetacean
fish eating specie
marine reptile
small reptile
reptile
sessile invertebrate
diving bird
critter
heating small necked container
chemically resistant open container
potato product
full season potato
floury potato
starchy potato
non cultivated food source
low care plant
low growing plant
popular outdoor and house plant
growing plant
large plant
warm temperature plant
tall perennial
simple perennial
tender perennial
short plant
small plant
shade loving perennial
narrow leaved emergent
biennial
established perennial
dark leafy green
ornamental
projector
video projector
video device
video source
digital video device
composite video device
image output device
image input device
analog video device
2d input device
external video source
optional digital display device
optional s-video device
video and animation tool
interactive medium tool
screen capture tool
standard walkie talkie feature
dvr computer part
blanched vegetable
peel
dried product
sweet spread
seed rudiment
delicate produce
raw sprout
plant product
fresh product
fresh plant material
consumable plant
horticultural product
seasoning
tuber
sweet add on
seasonal ingredient
temporary crop
white pumpkin variety
cool-season crop
long season crop
warm-season crop
popular crop
warm season crop
cool season crop
fruit bearing crop
visual programming language
modern programming language
web programming language
modern java program
graphical programming language
open source language
imperative programming language
object-oriented programming language
parallel programming language
web language
object oriented programming language
modern object oriented language
object-oriented language
traditional logic programming language
high level programming language
programming language
functional programming language
object oriented language
aspect oriented programming language
free php script
sighthound
racket
table tennis accessory
exercise tool
great training tool
ball sport
golf ball playing characteristic
racquet sport
racket sport
sport racquet
typical sport
common sport
broadcast medium
traditional broadcast medium
traditional broadcasting medium
unguided transmission medium
communication medium
portable medium
conventional broadcast medium
electronic communication medium
modern communication medium
personal audio electronic
traditional communication medium
audio frequency source
radio resource
single audio source
wired medium
household electronic
high bandwidth medium
audio source
starch
spice
raw plant material
starch rich grain
plant material
foodgrain
staple crop
vegetable fiber
plant matter
gangue material
plant feedstuff
crop material
lifeline
inflatable system
inflatable swimming aid
non motorized watercraft
underwater vehicle
boat
citrus specie
sugary fruit
wild type rat
native rat
slrps
noise
sound
jolt
external sound
pop
snaffle bit
typical construction noise
high pitched sound
abrupt noise
loud sound
type of noise
loud noise
natural sound
irritating noise
audible device
typical reverb type
venomous snake
large snake
non venomous snake
snake
gray snake
poisonous snake
primitive snake
pit viper
venomous animal
venomous insect
european snake
predatory mammal
predatory animal
non predatory prey animal
vertebrate insectivore
insectivore
bloodsucking arthropod
predatory arthropod
invertebrate animal
small sharp knife
medical sharp
factory installed option
remote operator interface device
remote device
remote control system
remote setting
remote handling device
remote component
popular universal remote control device
remote control equipment
signaling remote device
optional control function
remote application
standard remote control feature
control channel
remote access component
hart remote unit
basic controller
remote management tool
video user control
remote system
hammerless gun
traditional western revolver
comprehensive cool gun
carb
staple fiber
plant fiber
staple element
fibre crop
basic staple
white carb
vegetable fiber material
scottish staple
staple
staple grain
food staple
staple product
type of rice
unmalted grain
kind of rice
gi rice
rice product
traditional whole grain
coarse cereal
gluten free whole grain
whole grain food
non laundry object
comfortable clothe
ordinary clothe
pant like absorbent garment
launch vehicle
super power booster
space vehicle
viscous vehicle
modern aerospace vehicle
rc vehicle
unstable object
compact massive object
powered device
non powered device
third party launcher
sustained release vehicle
accurate measuring tool
small tool
expansive tool
straight
small bag
large bag
plain plastic bag
bag
servlet container
plastic bag
bulk item
heavy item
riding boot
head halter
stock piece
riding equipment
sturdy boot
cycling accessory
mount attachment
tackifier
leather choice
e tailer
salamander
huge serpent
poisonous animal
sinister creature
mobile predator
nematode
predator
elusive predator
predatory protist
monster
type of seafood
kind of seafood
white meat fish
white fish
farmed fish
popular seafood
type of non piscine seafood
seafood favorite
heart healthy fish
seafood item
native fish
ultra fresh seafood
firm white fish
high fat fish
raw seafood
mild white fish
casual shoe
improvised padding
sandpaper
smooth finished paper
sticky tape
coated paper
impression material
adhesive article
unglazed paper
coating document
specially coated paper
dry drawing material
absorbent paper product
conductive paper
adhesive material
artisan paper
adhesive tape
adhesive product
coating aid
adhesive
easy scarf
teeny tiny clothe
softest fabric
clean fabric
tight clothe
sheer delicate fabric
lint free cloth
tight napped or rough cloth
style item
typical teenage item
sharps
oversized vehicle
small car
miniature motor vehicle
personal vehicle
harley
short wheelbase vehicle
off-road vehicle
substitute tool
disposable tool
modern tool
portable tool
sea bird
seabird
sea animal
sea creature
small sea creature
burrowing seabird
shore animal
exotic sea creature
shorebird
magnificent sea bird
wading bird
sea eagle
marine animal
large marine animal
secondary seal
factory seal
static seal
suitable seal
sealing member
o ring type seal
resilient seal
signature label
printed label
sealing ring
hand crafted descriptor
fluid seal
seal
sealant
label
first sealant
decorative label applicator
suitable sealant
optional sealant
portable building
temporary building
unusual home
grand old building
animal s natural home
single building
non residential object
warm clothe
soft cotton cloth
summer clothe
twilled fabric
cloth
thick clothe
fluffy cloth
soft cloth
trailer
enclosed trailer
outbuilding
unused trailer
enclosed structure
enclosed or semi enclosed area
unoccupied area
ruminant livestock
domesticated livestock
stock animal
outbred population
domestic livestock
livestock
wool bearing animal
sheep breed
part of a library
storage space
built in storage
storage structure
storage rack
low furniture
type of furniture
occasional furniture
furniture
portable storage
case furniture
heavy furniture
store smaller item
storage type
easily moveable storage equipment
large furniture
easily movable storage equipment
protective device
cuticular shield
defensive device
natural protective feature
protective tool
shield
simple protective measure
conventional protective device
protection device
protective sign
suitable protective device
cover object
legal defensive device
full form ship
non solas vessel
large bulk item
large ship
alternate shipper
compliant vessel
wear item
shoe size
personal or comfort item
personal accessory
small two man portable tactical weapon
yard tool
practical moving tool
kitchen product
single use utensil
stainless steel appliance
grilling product
cool thematic outfit idea
tight style
mountain sport
snow sport
leg workout
outdoor winter sport
winter sport
skate
outdoor exercise
aerobic workout
skiing attraction
extreme sport
leg exercise
body-weight exercise
fall sport
single leg exercise
light exercise
full body exercise
sport equipment
high-impact exercise
balance exercise
weight-bearing exercise
large predator
small vertebrate predator
small predator
hungry predator
extremely hungry predator
rabid carnivore
natural predator
small carnivore
nuisance animal
ground dwelling predator
modern skyscraper
successful skyscraper
high rise building
tower
high demand building
twin tower
architectural landmark
high place
multi occupancy building
futuristic building
tall object
tall tower
snowmobile part
tracked vehicle
atv
pony car
polearm
edge cut objective
smoothbore gun
ahead throwing weapon
padding
baby sized outerwear
bath accessory
bedroom furniture
invertebrate
benthic organism
terrestrial snail
non sessile invertebrate
soft bodied invertebrate
terrestrial invertebrate
comfortable stretchy clothe
bone tool
cat tool
thin object
shaped article
thin device
tapered cap
regular object
tube
removable dental appliance
balistic weapon
web giant
hematophagous arthropod
widow spider
solitary figure
salad vegetable
game ball
sport standard
world famous game
slot favorite
match pro worthy feature
standard game
well known game
octopus
deep-sea fish
oceanic squid
small marine organism
large marine organism
marine planktonic organism
marine bivalve
small squirrel
squirrel
stereo source
digital audio component
stereo input source
external audio source
modern audio player
audio component
digital audio source
alternate audio source
high level audio source
recording medium k
audio player
external audio device
high quality sound format
basic stereo control
audio setting
stereo audio
basic audio player function
hard item
traffic sign
sign
warning sign
indirect sign
typical sign
warning signal
traffic warning
single sign on scheme
forward looking indicator
quick glance notification
control signal
notification icon
red warning indicator
signal word
direction indication
regulatory sign
non manual signal
unobtrusive signal
subsequently heating bundle
heat producing device
heating tool
heat producing appliance
domestic heating appliance
fuel-burning appliance
heating system accessory
supplying artificial heat source
assuming perfect combustion condition
separate strainer
resister
high shear device
sealer
abrasive tool
power adder
formation tester tool
load pulling component
conductive tool
gel tool
pipe cutter a power tool
weight screening tool
public transit system
public transport system
low speed network
public transportation system
railroad
high speed network
light rail system
mass transit system
large metro
underground service
public transport option
public transport facility
super fast train
form of public transportation
rail guided public transportation
tram network
largest and heaviest item
large carrier
single item
moveable item
beach item
beach accessory
hard surfaced material
hard surf ace
non rigid item
bulky lightweight article
lightweight item
outdoor item
water bird
soft and lightweight fabric
disposable suit
integral disposable absorbent garment
tight fitting clothing
martial art weapon
exotic spice
fragrant spice
tropical plant
brassica plant
exotic flower
mediterranean herb
lush flower
asian green
lovely flower
beautiful flower
modern rose
private car service
commercial vehicle
commercial motor vehicle
mode of travel
medium duty commercial vehicle
family pet
puppy basic
kid favorite
baby animal
personal favorite
american cutesy cartoon
large daily fantasy sport tournament
sport user centric feature
playing hit
popular mod
modern game
tennis great
throwaway classic
atp rule meaningful name
hot enclosed place
outdoor
portable or mobile structure
no fuss material
appliance thermometer
test instrument
medical thermometer
barometer
measuring instrument
measurement instrument
bimetal thermometer
temperature measuring device
scientific instrument
measuring device
temperature measurement device
precision measuring instrument
temperature monitoring device
measurement device
pressure measuring device
non electronic detector
temperature recording device
temperature detector
digital flowmeter
single function meter
personal metal item
laminated piece
loose or sharp article
long lead item
polished billet aluminum accessory
detachable wooden element
craft item
ivory tool
metal item
common monofilament knot
social tie
knot
strong tie
weak tie
binding
bond
hair restraint
rope
ribbon
fastens attachment
type of toad
monotreme
kitchen appliance
small kitchen appliance
counter top appliance
convenient appliance
built-in appliance
fuel fired heating appliance
commercial and small appliance
toilet item
damp
tough bathroom surface
toy gun
american rifle
elegent weapon
rotary tool
staff
handheld tool
personal hygiene item
assistive device
ready made item
elective or cosmetic item
reusable item
disposable sharp
smart accessory
handy accessory option
non smart everyday object
small dinosaur
dinosaur
theropod
marine creature
tetrapod
farm vehicle
agricultural vehicle
goods vehicle
heavy duty vehicle
heavy-duty vehicle
straddle type vehicle
vehicle light
indicator light
task light
mean of traffic control
traffic control device
traffic control measure
traffic calming device
visual indicator
turn signal problem
off road feature
non stationary signal
roadside safety feature
traffic calming feature
specialist trailer
enclosed cargo trailer
small trailer
trailer logo
trailer accessory
flexible food package container
solid surface counter top
pre assembled item
tall item
tall distinctive feature
easy to understand name
lighter colored broad leafed tree
solid form
bearing excellent material property
natural item
tricycle
bicycle
simple 3d object
arc based object
classical object
flat display
long artifact
ancient object
fixed one dimensional figure
agile artefact
backlit display device
art item
transfection vehicle
transporter
stationary device
typical passenger conveyor
loud instrument
bottom fish
game fish
small non aggressive fish
fresh water fish
small shoaling fish
trout specie
hardy fish
small fish
fish
vehicle type
percussive instrument
bellows driven instrument
international instrument
vst instrument
brass instrument
band instrument
oriental instrument
tuna specie
seafood dish
grilled seafood item
broiled fish
seafood product
live seafood
cold-water fatty fish
oily fish
fresh seafood
hearty meat
pre cooked meat
leftover meat
breakfast meat
boneless meat
uncut, processed meat
lunch meat
non meat food
low-fat meat
low fat meat
imported european food item
high-fat meat
fresh meat
unprocessed red meat
dark green leafy vegetable
grated vegetable
dark leafy green vegetable
large and small animal
popular medium
real time medium
mainstream medium
mainstream medium source
today social medium stream
today s medium
public medium
modern medium
popular social medium outlet
traditional medium platform
streaming medium
popular social medium tool
social medium stream
entertainment medium
good quality machine
expensive machine
simple machine
high tech version
cheap complex device
medium type
advanced machine
expensive higher tech device
modern version
simple low tech device
modern type
expensive device
reliable high quality device
advanced technological item
maintenance free type
modern ornamental
secure outdoor object
rotating part
redesigned part
quasi rigid object
solid device
defective part
flexible drive member
stationary component
high speed mechanically movable part
non driving axle
garden storage item
container
fast spreading plant
fast growing plant
emergent plant
long day plant
non vascular plant
larger leaved plant
short day plant
dense plant
foundational plant
long lived plant
fruiting tree
desirable plant
tall single stemmed plant
fingerstyle virtuoso
freight vehicle
vehicle
small truck
large truck
structurally sound interior wall surface
inherently deformable structure
solid wall
outside surface
intermediate vertical member
true nut
organic raw nut
tree nut
organic nut
nut tree
dry nut
edible nut
type of wood
nut product
domestic hardwood
high quality wood
wood solid
deciduous tree
tonewood
deciduous fruit tree
solid wood
rare high quality wood
wheel option
radial
bumpy surface
fun shape
wheel
large weight bearing joint
mower part
heavy part
stud type track roller
yoke type track roller
mean of restraint
snap on sewing machine
self tightening style grip
sharp stick
audible notification tone
loud call
audible signal
audible warning device
loud source
buzz word
toner
audible and visual signal
loud sound source
outside speaker
non fret mechanism
audible electronic device
drinking vessel
fully sparkling wine
type of wine
cool drink
carbonated beverage
complimentary drink
non alcoholic beverage
weighted sparkling wine
lukewarm drink
large cocktail
alcoholic & non-alcoholic drink
complimentary nonalcoholic beverage
non carbonated beverage
long drink
drinking beverage
liquid item
cool beverage
woodpecker
ground feeding woodpecker
woodland animal
forest animal
resident raptor
ground feeding bird
handy power tool
fermented vegetable
seasonal crop
dried food
summer crop
pungent food
sour food
savory confit
pasta variety
pasta
small pasta
kind of pasta
stuffed pasta
italian dish
specialty pizza
italian specialty
italian food
classic italian dish
traditional italian dish
traditional italian food item
classic pizza
japanese dish
edible seafood
spectacular seafood
seafood option
annelid
crab
fabric material
natural fiber material
natural fiber fabric
synthetic fabric
lightweight fabric
fabric
natural fiber
textile fiber
natural fabric
soft lightweight fabric
synthetic fiber
cellulose based fabric
suitable fabric
flexible fiber
textile material
soft fabric
mixed fiber
man-made fabric
citrus flavor
low-acid fruit
wheat product
grain crop
naturally gluten free grain
organic whole grain
ancient grain
whole grain product
healthy grain
western hemisphere agricultural product
common grain
basic crop
crop commodity
thin slab
plated item
plate like aggregate
hard non porous surface
non porous hard surface
simple surface
lunch item
lunch option
breakfast option
easy meal option
fairly light lunch
small carbohydrate containing snack
small snack
free breakfast item
breakfast sandwich
classic bacon wrapped item
non consumed item
permanent and high profile structure
building s exterior component
pre existing structure
built in high quality material
temporary or permanent structure
temporary structure
massive structure
modern structure
man made structure
awesome structure
suitable structure
large scale structure
high grade non latex glove
chemically impervious glove
impermeable glove
impervious chemically resistant glove
cool item
modern vehicle
land vehicle
traditional vehicle
aerial extra
body armor
military specialty
type of protective equipment
protective body clothing
standard protective clothing
armour
protective layer
protective material
military equipment
protective attire
protective style
siege weapon
kitchen surface
washable surface
pointer
small handheld device
small device
vibrator wand
handheld device
hand held power tool
liberal hawk
sight hound
livebearer
protective padding
cotton clothing
firm fleshed fish
traditional spice
red chilli pepper
red chili pepper
savory umami ingredient
ground spice
dry spice
choice spice
interesting spice
hard spice
strong spice
local flavor
sweet spice
warm spice
dense vegetable
kit item
long sleeve shirt
farmyard animal
equine
large livestock
herding dog
fun fabulous bath item
basic bath essential
basic bath amenity
round cornered irregular swimming pool
fresh fibrous vegetable
finely minced vegetable
east asian language
southeast asian language
austronesian language
asian language
indo european language
indo-european language
english-lexified creole language
asian accent
malayo polynesian language
second language
global language
western language
regional language
polynesian language
taiwanese language
minority language
native language
allocentric language
philippine language
inflected language
extremely hard material
super hard material
densely graded aggregate
type of rock
hardscape
basic rock
ultramafic rock
extrusive rock
hard rock
mafic and ultramafic rock
hard black stone
bulk solid
rock type
competent rock
hands-free device
mobile and embedded device
low cost device
non android device
bootable device
non computer related item
home electronic
spring bloomer
dark green, leafy vegetable
three-leafed plant
summer blooming perennial
spring blooming perennial
plant spring flowering bulb
spring blooming bulb
dark green and leafy vegetable
fall blooming perennial
non flowering plant
succulent
work vehicle
tropical mammal
exotic pet
exotic animal
rare animal
uninhabited structure
remote building
lizard
arachnid
pterosaur
hymenopteran insect
lagomorph
terrestrial arthropod
small arthropod
soft bodied arthropod
arthropod
majestic monument
impressive square
three dimensional figure
two dimensional figure
fashion element
type of fine sexy lingerie
sexy costume
style option
small irregularly shaped hard object
high efficient motor
head covering
mask layer
mask
dairy item
typically hard aged cheese
basic food product
natural food product
non-food item
protein-rich food
type of food
low fat cheese
low-fat food
high-fat food
fresh cheese
healthy food item
nutrient-rich food
wholesome food
functional food
non print item
gracing international cover
single issue candidate
high volume issue
single issue
periodical
print publication
medium publication
leading journal
periodical publication
full length article
leading publication
regular publication
popular publication
competing publication
high quality journal
notable publication
prominent publication
online publication
prestigious publication
living room furniture item
furniture item
affordable and durable furniture option
form of wildlife
distinctive lifestyle property
domestic model
pack essential item
variable weight item
manufacturer s standard item
gem
coloured diamond
loose gem stone
good futa treasure
precious material
colored diamond
diamond
precious and semi-precious stones
pearl cross section
interesting pink cabochon gem
comfort object
soft item
soft bedding
soft object
children's item
small mid sizes
small object
water holding container
entry barrier
continuous gateway
gateway
reversible gate
access point
complex gate
access barrier
external portal
connection gate
portal
logic gate
entry point
single input gate
access structure
entry device
multiple valued logic gate
gate
seaweed
opportunistic seaweed
sea weed
brown seaweed
type of seaweed
economically valuable seaweed
edible seaweed
marine plant
seaweed extract nutrient
marine species
marine matter
sea life item
marine organism
calcareous green alga
filamentous green alga
free floating plant
marine life
floating leaved aquatic plant
marine macroorganisms
natural stone material
natural stone option
natural stone surface
natural stone
soft or average hardness material
impermeable rock
hard material
stone type
ready-to-eat food
real food
super food
gourmet item
low gi food
single food
food option
high quality food
simple food
good quality food
leather tack
disposable sharp item
edge tool
handset
modern mean of communication
standard mean of communication
asynchronous communication tool
modern communication tool
mode of communication
hand held personal communication device
essential communication tool
modern communication facility
physical communication artifact
cushioning material
flat material
patient support surface
innovative item
practical item
fun product
awesome item
great item
medium item
savory pie
food service item
unevenly shaped food
good athletic shoe
board style
sport item
motorized linear slide
free skating element
rotational sport
active sport
free weight
elegant sport
traditional weighting model
non weight bearing sport
prop
rocker
dicked star
social medium heavyweight
sander supporter
flexible prop
prime mover
sw player
yoga prop
heavyweight
19th century pioneer
young artist
bodybuilder
veteran vs walker
hair tool
hair item
hair accessory
simple hair accessory
beauty tool
hair styling product
styling aid
common hair styling product
styling tool
hair appliance
small brush
heat styling tool
heated styling tool
large brush
brush option
small soft brush
styling product
traditional light source
lantern
light emitting device
popular portable device
damaged screw
shaft coupled device
rotating machinery
machine part
rotary mechanism
rotating equipment
type of machinery
mechanical part
part of equipment
tool material
mechanical device
type of industrial equipment
large whale
ice age only large mammal
mesozoic marine reptile
wearable and absorbent article
heating source
hot works
external part of the oven
mobile cooking device
heating device
heating furnace
large-volume cooking equipment
great cooking supply
cooking appliance
lower priced pen
pen based device
pocket sized device
imprecise tool
non text object
bold original
large page
lot more free resource
original
inspirational collectible
historyless object
read only medium
student friendly item
medium form
fascinating item
collectible
higher end hotel
merchant s house
common hotel facility
good hotel
reputed hotel
hotel style facility
budget hotel
mid range hotel
hotel facility
big hotel
international hotel brand
top quality inn
5 star hotel type amenity
specialty hotel
three star hotel
hotel brand
four star hotel
smart resort
20th century new luxury hotel
resort facility
natural fiber rope
stringing material
soft rope
cord
non woven material
unshielded cable
clinging material
short string
tensioning cable
cable
malleable wire
string
woven or non woven flexible material
flexible cable
rope based game
balanced cable
wire
kind of wildlife
arboreal mammalian folivores
bourne shell
fragile unit
shell
marine fossil
hard structure
sessile fossil
gardening tool
tillage tool
common agricultural tool
agricultural tool
toolbar
common toolbar
tool
wco tool
single aisle airplane
air vehicle
airliner
aerodynamic aircraft
heavier than air aircraft
supersonic aircraft
turbomachine
large helicopter
conventional airline
reconnaisance aeroplane
helicopter
charter airline
low speed
lighter than air or rotary wing aircraft
aeroallergen
perfect transportation option
fun rapid
tomato product
processed tomato product
paste tomato variety
paste tomato
small tomato
dark yellow and orange vegetable
yellow and deep orange vegetable
fitting item
high quality fashion garment
standard fitting
blowfly
diving insect
dry fly
small deck ship
small ship
leisure vehicle
yacht
wood cabinet
uniform scan worm
parasitic organism
parasitic protozoon
segmented worm
smallest organism
echinoid
free living nematode
microscopic animal
train
big-ticket item
mass transit vehicle
smooth step
manufactured skateboard
hitting obstacle
lifetime sport
sporty feature
slr step
recreational option
falcon
migratory bird
basal bird
zoo bird
acoustic stringed instrument
widespread instrument
custom instrument
accessory piece
invisible brace
external accessory
submersible
submerged object
surface ship
resistance vessel
vessel
small boat
tropical bird
exotic tropical bird
garden bird
dairy animal
farmed animal
bivalve
oyster
panfish
small panfish
small fatty fish
oil rich fish
tab
bit
fold shorter item
odd piece
flexible tubular guide
inch doll
spinner
flexible member
speciality meat
raw meat
chicken dish
soft brush
dry soft bristle brush
decorative touch
cleaning tool
brush
abrasive cleaning tool
cleaning utensil
